# id,lat_e6,lon_e6
3903,34660566,111948739
3904,39827034,116206338
3905,34141067,117698259
3906,38593804,116711804
3907,38201642,116746568
3908,31243748,113135015
3909,31609084,115510725
3910,38566960,113805148
3911,34906465,111415804
3912,34090065,112828449
3913,39072859,110101001
3914,31913625,118215462
3915,34015903,118938182
3916,35574485,111525729
3917,30600353,110615921
3918,32697353,116542645
3919,30981152,119690973
3920,38143366,118652265
3921,39603381,115215117
3922,39464117,112088452
3923,32007419,117550609
3924,30015856,114808671
3925,31408928,118338682
3926,38718522,111661077
3927,35690632,117687032
3928,36881330,115882223
3929,35571782,116025750
3930,32360948,119403178
3931,36876574,114983621
3932,35301980,110723733
3933,38047520,110896191
3934,31067482,114257000
3935,32406494,115314253
3936,31055283,117866754
3937,37235185,119565208
3938,34404584,110480934
3939,31543412,110837774
3940,37169396,118324619
3941,37031251,117707462
3942,32209411,118626859
3943,35006622,115112200
3944,36150159,116036391
3945,37413944,118137194
3946,35059062,110843117
3947,38063011,116112293
3948,33330636,112604912
3949,38800268,119015740
3950,36069261,113831495
3951,36066914,113865638
3952,31624628,116425394
3953,34908572,113290846
3954,34701461,111978964
3955,36172237,110959589
3956,34101441,112553802
3957,36245048,115881297
3958,34142051,114148621
3959,31723365,117119197
3960,36103593,112762322
3961,33032313,114242961
3962,31976328,110601059
3963,39655502,118815694
3964,38317945,113644428
3965,32158698,116658966
3966,37875938,112105436
3967,33095218,118675648
3968,36659418,115571414
3969,37184781,116955854
3970,30262750,112286694
3971,39331295,112246151
3972,34442424,114573353
3973,37859631,115742971
3974,33971879,117152853
3975,37484434,119358776
3976,36092340,117457608
3977,39079988,111980156
3978,31692370,116366769
3979,30521878,118463763
3980,33784394,114177354
3981,39888460,117782004
3982,34263262,116284275
3983,34758549,112265663
3984,32846053,119771087
3985,35800360,115001616
3986,36240728,115014888
3987,32710152,118611239
3988,32602552,112343164
3989,31057172,114497541
3990,31836393,116114365
3991,37993683,113500399
3992,36283653,115905101
3993,38095791,119558824
3994,30255830,113648871
3995,31643573,119851481
3996,38213254,118021844
3997,31019152,115495270
3998,36855238,117895388
3999,32236446,112799640
4000,36116950,113053461
4001,30090280,114680380
4002,36176815,118126574
4003,36142530,116847791
4004,31260786,113808273
4005,32773393,117128592
4006,35588558,114208749
4007,31758601,118927156
4008,39955746,116096221
4009,31045020,119200473
4010,32159214,118379539
4011,30391783,112905683
4012,31245651,116472850
4013,34554135,119513056
4014,33962030,119640226
4015,38039987,118630708
4016,31386461,118203490
4017,31589413,118117816
4018,39044976,111731874
4019,38016544,119250572
4020,32530427,119370737
4021,39465792,118442096
4022,35711276,113617024
4023,35648430,119471415
4024,37234557,117653407
4025,36001238,118794407
4026,30195394,110580718
4027,38812441,113757880
4028,30058051,118133830
4029,34928445,110869643
4030,39662818,110615115
4031,32179783,117804050
4032,36691543,118926240
4033,34478950,119995874
4034,32102795,112130304
4035,36422172,117487063
4036,35894834,116395315
4037,34363880,111723773
4038,39760203,115474707
4039,39989276,119645678
4040,31400152,113769164
4041,34920267,112901815
4042,33881338,117117417
4043,33376545,110364903
4044,34364433,110091398
4045,35630942,113551753
4046,31881188,113951534
4047,39194181,119853629
4048,32587433,113159271
4049,36339935,113646553
4050,33723188,116375075
4051,37216141,112172656
4052,37896383,110876088
4053,31702059,111515272
4054,31811238,116040961
4055,31171646,113797377
4056,32132337,119855741
4057,39381934,111556408
4058,35687509,112651929
4059,38256571,115854540
4060,39024114,112491537
4061,38631865,119977248
4062,36043145,113522761
4063,34346685,115027793
4064,39470980,111522477
4065,32275559,115579357
4066,35296901,115961045
4067,36318672,117938897
4068,30796867,118050509
4069,31684621,115374368
4070,31448836,112629897
4071,38081061,111512584
4072,34359792,112832487
4073,33959001,115984888
4074,39737157,111157214
4075,35692481,113164323
4076,39852046,118981040
4077,37172334,111369880
4078,37639589,113655427
4079,35493082,117354904
4080,39576297,113924210
4081,37074962,113477341
4082,31027874,118277215
4083,35826988,110957274
4084,37740931,115727803
4085,36239559,110442961
4086,30080943,118707526
4087,38526377,113958903
4088,35761155,114159557
4089,36419970,116974725
4090,33199350,115488746
4091,37229301,113838395
4092,39175444,116964917
4093,30304772,110984960
4094,31323808,116414742
4095,36714109,114049820
4096,37590398,116579317
4097,30370385,111939016
4098,39159457,111129407
4099,36124534,118443141
4100,30652710,117581998
4101,37344567,114415482
4102,38165311,119986221
4103,37142492,115772497
4104,34290384,114830313
4105,33010232,114579327
4106,30312633,118102578
4107,39052823,113836896
4108,33108126,115854936
4109,31201759,118130050
4110,34889754,113183073
4111,31052004,112889139
4112,35972366,111157789
4113,38088503,119617898
4114,37216639,110463921
4115,32452584,117193564
4116,39032090,114760955
4117,33444720,115000975
4118,36731981,115074862
4119,35658499,110848841
4120,33823302,119125776
4121,36326951,114380791
4122,35250622,118952292
4123,34863666,114866181
4124,31465780,117364997
4125,31177084,114047492
4126,34008785,112107546
4127,34094443,110474125
4128,37820749,112864134
4129,30542062,118094002
4130,36785427,112199822
4131,34594810,111640954
4132,32758920,112179068
4133,30193625,117763896
4134,31690433,115187965
4135,35366249,111059692
4136,35498576,116314898
4137,35433715,117559006
4138,31794558,115488647
4139,32361884,116911090
4140,34199288,116333088
4141,33355510,110712541
4142,36952938,116972319
4143,35542205,113889550
4144,38193544,119116241
4145,30108757,116587649
4146,39332395,110619711
4147,35360815,110671573
4148,37271651,115203850
4149,36994452,111198284
4150,33535211,113182519
4151,30758547,110346007
4152,31627470,114643327
4153,39059936,114642973
4154,39746543,112763210
4155,39007112,110327471
4156,34528992,110637402
4157,35383554,111986479
4158,36824794,111925059
4159,36453572,118723285
4160,34483598,112556057
4161,33812052,118252829
4162,34315938,118627085
4163,39697614,111355043
4164,33153862,111584322
4165,37589594,116429058
4166,36896809,116786693
4167,32454209,115426118
4168,39599986,114200225
4169,39020263,116435284
4170,35095299,118334637
4171,34524759,116433748
4172,38371814,112810379
4173,39867068,115552085
4174,32669834,119225352
4175,37771983,114396857
4176,32221753,111138078
4177,36623930,111389051
4178,35724045,115025355
4179,38597599,110708000
4180,33975877,116056693
4181,33586992,115944794
4182,31042131,113505458
4183,36049227,113265057
4184,31961665,116082961
4185,31024433,111581965
4186,35967858,119768766
4187,38244824,111296120
4188,36163382,111531181
4189,34003743,119508041
4190,39683737,112794798
4191,38471118,116098640
4192,37714328,112703302
4193,38681620,115169831
4194,30449974,111907969
4195,33365588,112154977
4196,39470579,116734980
4197,37067271,114652346
4198,36567652,113246947
4199,38492619,117943442
4200,33973608,115709422
4201,36773429,113235226
4202,39462963,117094637
4203,36982541,118578613
4204,30661557,114803978
4205,30027571,112332300
4206,34453517,111179497
4207,38228005,115723024
4208,33210894,113361190
4209,33971495,118739791
4210,31533719,116055917
4211,35423817,115385479
4212,31485887,114284893
4213,30271383,119625473
4214,35350135,110564943
4215,32132217,114057809
4216,33522670,110426413
4217,33692383,118816023
4218,39100480,115234471
4219,39789337,110506485
4220,31507083,115371218
4221,31525761,116261001
4222,30492405,119179053
4223,39350871,117858623
4224,33506736,116555583
4225,35248326,111360663
4226,37258133,111409526
4227,31651244,114151868
4228,39674757,118352042
4229,39573646,117956799
4230,39116493,112880412
4231,36738037,110674636
4232,37973312,115531848
4233,38457142,112265279
4234,30415732,112669002
4235,37850514,118466785
4236,39447481,113843207
4237,37265502,116065711
4238,39212505,110279139
4239,31222370,117476176
4240,35178096,118815780
4241,37282822,118748026
4242,31745289,118035428
4243,31481021,110322990
4244,30421639,117676193
4245,33360360,118727970
4246,30594501,110828071
4247,31810210,119565983
4248,33407442,117083387
4249,33031664,110628794
4250,34160100,114852393
4251,31985716,118219010
4252,30790117,117690866
4253,37971599,111284166
4254,34611266,117607335
4255,30649563,117251377
4256,33528749,116937628
4257,32521035,112674059
4258,36112132,119512852
4259,37284342,118378714
4260,30189494,114943454
4261,37434206,112135010
4262,37473193,113909949
4263,39862113,110060634
4264,38749746,116851532
4265,31661013,118415063
4266,30777948,118981921
4267,39377241,114422679
4268,35698680,112651693
4269,37449996,111180867
4270,34824153,118550657
4271,38803383,119855471
4272,37870989,113812566
4273,38432645,113479854
4274,39204831,112421387
4275,36481525,118530414
4276,38894063,116364318
4277,31482029,116781150
4278,34839440,115190063
4279,37953901,111026330
4280,39485495,117143615
4281,38022868,117736144
4282,39974043,115913443
4283,30540631,112678775
4284,37722448,118984551
4285,37830088,116007814
4286,34538868,119802303
4287,33060527,110119006
4288,38224722,113891347
4289,35295540,112867011
4290,34587821,116110636
4291,34227081,110857423
4292,35695615,116955613
4293,35058113,116665917
4294,36794854,112356318
4295,36011938,110116514
4296,39268371,112752755
4297,39075783,111299292
4298,31597907,118097793
4299,33982061,113766919
4300,32399027,115918811
4301,31944574,119832463
4302,37614254,118137353
4303,37869612,114655449
4304,37679036,111367048
4305,31525234,116461895
4306,36630698,119852352
4307,31857025,115477337
4308,36533193,119614710
4309,36472891,116942550
4310,36431129,115954301
4311,33447049,115728030
4312,31547015,111578929
4313,38687930,115763240
4314,37065270,112451091
4315,35840251,111474232
4316,39895216,116860384
4317,30586911,112606484
4318,34631213,113132955
4319,34452737,113001014
4320,35004378,119960511
4321,35432213,117708533
4322,32732030,115900685
4323,33454656,113004221
4324,34437359,114428134
4325,31196241,111191797
4326,35137650,112392912
4327,36614146,114654428
4328,37544711,117478825
4329,31877504,110831918
4330,39455915,118579752
4331,38100227,118348651
4332,36046995,119044757
4333,35006512,117943577
4334,35015857,110050265
4335,34084412,114856109
4336,30585510,116068006
4337,38344036,119521200
4338,32595863,114178977
4339,34674601,112332895
4340,39076088,112228543
4341,31768734,113430797
4342,32315323,118498720
4343,39022803,112324673
4344,30215876,115259058
4345,36536698,118147184
4346,39202310,112744069
4347,35717922,117961971
4348,39295432,115953696
4349,38694885,112832196
4350,32444067,116217192
4351,37034578,111131005
4352,34101401,112459849
4353,38688453,112744678
4354,33340831,112119509
4355,39952106,115035126
4356,30780162,112955783
4357,37845474,116256513
4358,31563762,114199983
4359,33387107,117830490
4360,35416905,110527299
4361,35398422,116864043
4362,34053348,118811665
4363,33383590,117430825
4364,34646646,112939569
4365,37437946,116764634
4366,35317196,111360434
4367,34763403,114363957
4368,34414022,113647392
4369,30814109,115692106
4370,32683062,119644490
4371,32539129,110457228
4372,31917250,119891905
4373,33740125,112050411
4374,37820351,117844849
4375,30877012,116892931
4376,35918955,117098417
4377,37814175,119967392
4378,37845319,112428439
4379,32441754,119247972
4380,30458129,110962939
4381,37775879,113957026
4382,39400529,114199111
4383,39190297,114583226
4384,34676343,111594860
4385,32448736,114671141
4386,31041318,112141953
4387,35421374,117558789
4388,32164113,116728450
4389,39459307,117883939
4390,31522925,119483232
4391,32363909,110763171
4392,39799207,113627587
4393,30124430,115752075
4394,36390635,113783916
4395,33404680,113718237
4396,36781464,113566325
4397,39826126,115506317
4398,37838426,110220382
4399,39818741,114427077
4400,34500780,112487308
4401,38872303,118070989
4402,35560828,118484145
4403,35143300,119670226
4404,30081968,114809560
4405,35517843,112045096
4406,31497986,113409227
4407,32847856,119405058
4408,39858185,115697874
4409,36598253,116174956
4410,35561174,118630408
4411,38954843,113045323
4412,36504989,113322431
4413,31709140,112925956
4414,36440669,111159673
4415,31590730,119669235
4416,31679759,119219522
4417,35795342,110663803
4418,39587103,110258485
4419,38158819,116197100
4420,31975241,118492767
4421,34034253,115901525
4422,34308026,113775199
4423,39686146,116385411
4424,30306505,115275661
4425,36893671,117878574
4426,35149730,112952566
4427,39172797,118679775
4428,38640184,110333592
4429,30254599,114088934
4430,33099364,110478636
4431,39128530,117114493
4432,37735458,113040905
4433,32477518,116995706
4434,34610800,111992107
4435,36300944,110770580
4436,32122133,113583655
4437,33341963,114535584
4438,30955746,118397700
4439,34842837,110687196
4440,39149349,118007925
4441,33904055,111631711
4442,36922912,116623221
4443,31642994,113288465
4444,33139597,115715762
4445,38645922,111481593
4446,36208887,113003882
4447,32715700,115445514
4448,30212948,115744032
4449,37013186,111957062
4450,36737470,114797663
4451,35554446,115272097
4452,35889570,119008162
4453,35740308,116520082
4454,33835995,116882479
4455,39707779,111177012
4456,34612638,113808371
4457,36580031,118234388
4458,31804700,116946299
4459,31434441,114699555
4460,36792166,115985288
4461,37083617,110980236
4462,33296921,112134798
4463,31681069,117618177
4464,37251952,112021818
4465,35722886,113117208
4466,38291665,115407011
4467,38773542,110263352
4468,34982474,112551483
4469,31745351,114711391
4470,35038234,114820487
4471,34250366,115998223
4472,39574821,118349578
4473,39177963,112861727
4474,30956833,118783675
4475,31256434,114701355
4476,37747665,117303302
4477,33356107,117646546
4478,31800573,113915712
4479,36040717,118936939
4480,31592312,112949747
4481,31220320,115871818
4482,35662160,119651961
4483,33930956,112546912
4484,38527557,119709580
4485,33306019,117894298
4486,37760254,115476808
4487,32128259,115274457
4488,37373895,118666166
4489,33994540,110088887
4490,31513116,113247032
4491,36014173,118717608
4492,32364032,113808676
4493,35864518,113234165
4494,39437374,110321701
4495,32417336,119541226
4496,38128107,110554956
4497,32346280,113261939
4498,32468809,117479900
4499,34644464,110327203
4500,39140617,117900481
4501,36253771,111190384
4502,36718089,110107572
4503,30457146,114265417
4504,38022766,118501223
4505,38646219,112656518
4506,31529443,111159199
4507,32387788,113218736
4508,33423584,117896432
4509,37620008,113676378
4510,37431103,115101934
4511,34126690,117420566
4512,39109247,114210174
4513,30526814,113200631
4514,30700040,118041655
4515,33430430,111762295
4516,34732539,118215250
4517,31864268,118673782
4518,30465972,110614832
4519,39742214,113557914
4520,36017870,110503966
4521,34397521,116042564
4522,36230523,111684180
4523,39314238,112247215
4524,35339385,119634316
4525,34661479,119045476
4526,35891728,119831000
4527,33978310,114837970
4528,37830795,113807509
4529,33991289,119123481
4530,38097745,115787003
4531,32988358,113998725
4532,34528181,112625858
4533,37540107,110635951
4534,39042656,114397901
4535,37406518,114129158
4536,36656567,119357187
4537,38729506,119948392
4538,33057131,114743553
4539,32896256,110229234
4540,32800930,118892584
4541,32786736,112065475
4542,37269119,115231214
4543,34577991,118193522
4544,38540828,118502922
4545,32932007,114905376
4546,38982308,115073321
4547,30046273,116555896
4548,31350584,117979411
4549,34044985,118932839
4550,32214013,110265117
4551,34195549,110073145
4552,35366698,111938660
4553,37138881,113001758
4554,31478537,116764458
4555,35328269,115880160
4556,31226107,116805214
4557,39389380,118908393
4558,33356312,113804670
4559,31477459,111017787
4560,31785650,112158761
4561,32988134,113666526
4562,33881917,117425544
4563,37918414,117468792
4564,38093049,112328168
4565,35380175,115964460
4566,36080822,113078634
4567,37570506,115338971
4568,36921269,114324618
4569,37275157,110796909
4570,30013860,110290203
4571,37421969,117041582
4572,31129184,110032887
4573,37673560,115029794
4574,34336337,117035471
4575,36755798,119387273
4576,32605512,118410662
4577,35092449,114082047
4578,32639955,110059095
4579,30259551,119896209
4580,39895957,114560730
4581,34555363,111510180
4582,35767868,113212213
4583,30501159,110936218
4584,32186288,116077688
4585,37933068,111791827
4586,30712571,113945889
4587,38689108,113033109
4588,33495242,114982770
4589,38114096,111873514
4590,31431264,110822798
4591,31419280,116142389
4592,38137357,112144815
4593,37272016,112769212
4594,35713154,113737909
4595,33274964,119976803
4596,31958221,110747319
4597,30165657,115833507
4598,34815298,116484335
4599,39103836,117045283
4600,32225607,110994282
4601,36535602,116990707
4602,34809809,117982769
4603,32943509,119996917
4604,34951522,119309170
4605,39649674,118036092
4606,34315906,111341287
4607,30919827,116747331
4608,33249242,119789189
4609,38530272,110772723
4610,35082868,113228434
4611,31583686,115992715
4612,39142266,116234801
4613,36108404,118407183
4614,30001119,118171416
4615,33395858,115058748
4616,33091712,111834943
4617,31348779,119190583
4618,38520379,112496555
4619,32772873,110217715
4620,34990132,116460814
4621,30598542,115059361
4622,31726722,113668152
4623,38329524,119386425
4624,33024816,118245955
4625,38381559,116241495
4626,32390383,112856013
4627,38567635,113910822
4628,35752118,111204416
4629,34660079,111965196
4630,32204726,118837644
4631,30801674,119092883
4632,32001995,112062362
4633,37828045,115360750
4634,32778595,118265194
4635,30488739,111995846
4636,37923887,116155139
4637,34372656,111336906
4638,31547807,113911427
4639,30730150,115865813
4640,37356810,114345051
4641,38346782,110592437
4642,34560396,114812735
4643,37470959,110979937
4644,32175654,117626295
4645,36503363,117592867
4646,35691466,118482472
4647,38068764,113295749
4648,34322651,113018052
4649,34549489,116829100
4650,36997339,116402787
4651,30825674,119681956
4652,32960361,110219025
4653,37501638,119433673
4654,31857904,116911431
4655,35639406,113683809
4656,35904746,119747208
4657,30528766,119817538
4658,35331663,115195175
4659,34852427,114834876
4660,35821497,112743768
4661,30613053,115441081
4662,39753469,118593764
4663,38424555,110977719
4664,35956307,111633074
4665,34238574,113082525
4666,33841495,115616866
4667,36270314,119351165
4668,31920573,111376893
4669,31586547,115692157
4670,34379508,112929369
4671,37004065,112108469
4672,36314705,116561345
4673,37220640,110689700
4674,37522512,115992731
4675,31659783,114082361
4676,39740073,119661891
4677,35586935,111111482
4678,30351266,115795262
4679,30308685,118264148
4680,34689502,115950352
4681,36464623,117459753
4682,32072118,119298921
4683,38414462,119245804
4684,38020977,113209188
4685,30934355,116365443
4686,36320235,117574618
4687,38530568,116568522
4688,31545093,114946914
4689,32136473,110889094
4690,36727601,115047847
4691,36597895,117641312
4692,31674339,119499020
4693,32695269,119923037
4694,38455947,119294397
4695,31009044,113304919
4696,35249261,113101806
4697,34276493,112100303
4698,37956367,111156536
4699,31633790,110569423
4700,38787198,119803822
4701,36100887,117560225
4702,37751056,111856832
4703,31028857,113101033
4704,39354838,110572374
4705,35667693,118259610
4706,35955186,118254552
4707,32068037,114204928
4708,38364256,115571704
4709,33681910,115492627
4710,31490136,117174208
4711,36154010,116447789
4712,30231334,116686225
4713,34126759,112391621
4714,31496746,112503715
4715,30350928,112979041
4716,34659857,110052653
4717,32722431,115307778
4718,31880576,119422835
4719,35169131,112928756
4720,36196390,117585168
4721,38394452,114861861
4722,31193480,112377548
4723,32802585,118390868
4724,36467705,115630567
4725,31958983,112095408
4726,38066555,118442666
4727,35985297,110931016
4728,39477857,115108593
4729,30678062,111369692
4730,32974408,119314035
4731,36268509,113635443
4732,39426022,115291543
4733,35421402,113370835
4734,37812236,115108579
4735,35272780,116903376
4736,38339001,115944510
4737,35782596,119817749
4738,35715771,118216828
4739,38052890,119759557
4740,30601414,118105662
4741,31474219,116559118
4742,32107095,116931627
4743,39984579,115235103
4744,39293983,119198653
4745,39590033,110111715
4746,33223931,117557582
4747,35230942,118475845
4748,35258156,115427866
4749,39635360,110270844
4750,35801412,111664730
4751,32515969,117689257
4752,32757179,110465737
4753,38040291,111919570
4754,34154538,117798052
4755,35569864,118481487
4756,36382459,112765850
4757,38580651,114929023
4758,33017044,114301719
4759,39803529,119805519
4760,30308101,117436733
4761,34310888,112754533
4762,38368370,118304902
4763,30296263,113612969
4764,39298798,113690874
4765,35118418,116748206
4766,39356094,110362365
4767,37451613,115497007
4768,34430187,116627033
4769,33862432,112166845
4770,33221351,115599469
4771,30641766,117509834
4772,35015652,115507608
4773,32336320,118665538
4774,35556091,116046661
4775,32049425,114629583
4776,30949380,117986931
4777,37292545,119671066
4778,34885245,113803711
4779,39920872,111262897
4780,39227618,115150966
4781,32579546,110102828
4782,34246045,117304119
4783,38744941,115962595
4784,34599905,110588713
4785,35565552,117219157
4786,39674507,112512590
4787,36334659,112409379
4788,35062389,113720372
4789,35279554,110445861
4790,31824194,114573872
4791,34370937,113925550
4792,38460509,116778297
4793,33051639,118030584
4794,30302042,111413955
4795,36756694,116018318
4796,36393063,112460127
4797,34886319,116211584
4798,37376711,115961602
4799,32230514,117424928
4800,38058350,114563323
4801,38325885,112636491
4802,38278997,113737983
4803,35317295,118714251
4804,37581144,115968028
4805,37890632,111965903
4806,31543452,112422371
4807,39124203,117628172
4808,39224929,118781413
4809,36070080,119274672
4810,30332254,119578375
4811,33061075,114394605
4812,38853550,119796162
4813,35896729,115128579
4814,34813506,111289494
4815,31837483,114245925
4816,32204022,117989935
4817,30553913,111407911
4818,31412699,110819198
4819,31767165,114551017
4820,37479268,114772982
4821,37863852,118197123
4822,38655744,112795055
4823,35140334,116587140
4824,39054698,113914244
4825,36389666,119120627
4826,36101431,112117113
4827,36777413,110799155
4828,39390152,110171709
4829,36073244,115710466
4830,33922177,114318185
4831,38608397,113800182
4832,39999628,111952094
4833,35199995,110143111
4834,37805427,110931528
4835,33761519,113351034
4836,30009011,115086288
4837,32954193,112777614
4838,30622469,114157000
4839,39655258,114985100
4840,38614768,118062713
4841,32026387,112087159
4842,38001920,112971685
4843,39193807,113503944
4844,35795660,119919281
4845,32874081,113530949
4846,32519674,114349766
4847,33373864,117428082
4848,32494813,119292551
4849,34859930,116042838
4850,38361169,113218288
4851,30416338,114561931
4852,39823294,110818043
4853,33354120,119330972
4854,31570257,119196245
4855,37518794,111452620
4856,36667838,110566976
4857,36880110,116587623
4858,31750535,114155227
4859,34542524,111370481
4860,33584593,118177846
4861,33668401,116802652
4862,33399721,112280729
4863,33897549,114174419
4864,32064871,112619679
4865,38729136,118340882
4866,33588596,118283485
4867,38383592,118143652
4868,34579986,118936809
4869,34637252,111925397
4870,37563894,116640301
4871,39583621,111705788
4872,33684926,114802519
4873,36819308,118512544
4874,38387431,116826463
4875,31077089,112448102
4876,31822508,119987948
4877,33438024,111877574
4878,38549480,119318460
4879,38722271,113687542
4880,33803132,110797544
4881,37121601,115267365
4882,38594633,110397573
4883,34699698,118286895
4884,35142385,117816822
4885,39996961,119647232
4886,32531658,115518398
4887,39595990,118518549
4888,37624922,110080105
4889,32332390,119958061
4890,31192808,115487377
4891,30584506,110189949
4892,38093221,114657030
4893,37280673,119569629
4894,37541443,115532279
4895,39460128,116768634
4896,36687392,113267105
4897,39552528,111558029
4898,31846888,112216531
4899,39386934,119262716
4900,35132231,110113589
4901,32466246,115975016
4902,32524269,114080124
4903,36249489,114315906
4904,37116091,115527935
4905,39528163,110602735
4906,34284488,119594615
4907,33697432,119001342
4908,33457892,118373369
4909,30989076,118671710
4910,31801477,114084861
4911,30653807,114618755
4912,37940348,117529225
4913,35475149,116193140
4914,33185362,119495010
4915,34436815,112172934
4916,31532420,118337555
4917,37416261,112927066
4918,30039383,112556164
4919,30030096,111141277
4920,31978166,112513580
4921,34149537,119772842
4922,35349924,110838907
4923,33079584,118717325
4924,31387284,110657769
4925,34142479,117090107
4926,35733158,113255677
4927,34402276,112879300
4928,36777813,110616469
4929,38096593,115355995
4930,36754227,114920441
4931,33827358,112038912
4932,35614611,113882557
4933,31701476,119504026
4934,34841508,112312354
4935,38787692,112617618
4936,32980234,112108001
4937,39256129,113618662
4938,34437781,110529176
4939,36509784,116379318
4940,32611518,115547643
4941,31479757,113828150
4942,31861703,117006802
4943,31548559,117042745
4944,38966723,116108443
4945,37067062,112995135
4946,31888481,118190362
4947,31828141,110474769
4948,30311013,114799623
4949,39145048,118628152
4950,31892922,113565365
4951,32769074,116647385
4952,30395510,119977919
4953,33779305,110425685
4954,39919943,112076665
4955,36182734,111077800
4956,34938110,112736861
4957,36376847,111527809
4958,37290012,119927689
4959,35380316,111880819
4960,33148095,115720113
4961,39451311,110500210
4962,36282380,110367432
4963,31407093,113571412
4964,33964488,117026598
4965,33334499,114073623
4966,37421452,116692797
4967,38194536,113288276
4968,33171170,115155768
4969,31138191,115352615
4970,38032155,114518902
4971,33932715,112501813
4972,32965713,110701488
4973,32097974,119734166
4974,37398100,119602044
4975,32115219,118809295
4976,32304557,111732830
4977,38253438,119030221
4978,30339699,110075714
4979,34285236,116481219
4980,38655934,112712066
4981,34395557,116948203
4982,32429958,119465762
4983,34067553,110122287
4984,38632697,110029167
4985,34392240,117146779
4986,35711339,119092771
4987,30999600,114663782
4988,34531331,110463479
4989,38446059,117187855
4990,31876444,112997504
4991,33199509,116923942
4992,32228441,118311485
4993,36969272,118852875
4994,36130526,116875121
4995,34508963,119044295
4996,37507113,115644373
4997,37798995,119769285
4998,36316966,118244789
4999,35126337,110591123
5000,38673836,112816546
